date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:42:07	16314/16314	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2014:12:34%20GMT	https://ninjatrader.com/support/helpGuides/nt8/reloadallhistoricaldata.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/reloadallhistoricaldata.html	(from https://ninjatrader.com/support/helpGuides/nt8/hmcontent.htm)
22:42:07	9752/9752	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2014:12:34%20GMT	https://ninjatrader.com/support/helpGuides/nt8/playbackconnection.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/playbackconnection.html	(from https://ninjatrader.com/support/helpGuides/nt8/hmcontent.htm)
22:42:07	13806/13806	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2014:12:34%20GMT	https://ninjatrader.com/support/helpGuides/nt8/iinstrumentprovider_interface.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/iinstrumentprovider_interface.html	(from https://ninjatrader.com/support/helpGuides/nt8/hmcontent.htm)
22:42:07	11355/11355	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2014:12:34%20GMT	https://ninjatrader.com/support/helpGuides/nt8/iinstrumentprovider_instrument.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/iinstrumentprovider_instrument.html	(from https://ninjatrader.com/support/helpGuides/nt8/hmcontent.htm)
22:42:08	10233/10233	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2014:12:34%20GMT	https://ninjatrader.com/support/helpGuides/nt8/iintervalprovider_interface.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/iintervalprovider_interface.html	(from https://ninjatrader.com/support/helpGuides/nt8/hmcontent.htm)
22:42:08	8202/8202	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2014:12:34%20GMT	https://ninjatrader.com/support/helpGuides/nt8/iintervalprovider_barsperiod.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/iintervalprovider_barsperiod.html	(from https://ninjatrader.com/support/helpGuides/nt8/hmcontent.htm)
22:42:08	11396/11396	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2014:12:34%20GMT	https://ninjatrader.com/support/helpGuides/nt8/inttabfactory_class.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/inttabfactory_class.html	(from https://ninjatrader.com/support/helpGuides/nt8/hmcontent.htm)
22:42:08	8517/8517	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2014:12:34%20GMT	https://ninjatrader.com/support/helpGuides/nt8/createparentwindow.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/createparentwindow.html	(from https://ninjatrader.com/support/helpGuides/nt8/hmcontent.htm)
22:42:08	9548/9548	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2014:12:34%20GMT	https://ninjatrader.com/support/helpGuides/nt8/createtabpage.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/createtabpage.html	(from https://ninjatrader.com/support/helpGuides/nt8/hmcontent.htm)
22:42:09	15461/15461	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2014:12:34%20GMT	https://ninjatrader.com/support/helpGuides/nt8/iworkspacepersistence_interface.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/iworkspacepersistence_interface.html	(from https://ninjatrader.com/support/helpGuides/nt8/hmcontent.htm)
22:42:09	8639/8639	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2014:12:34%20GMT	https://ninjatrader.com/support/helpGuides/nt8/iworkspacepersistence_restore.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/iworkspacepersistence_restore.html	(from https://ninjatrader.com/support/helpGuides/nt8/hmcontent.htm)
22:42:09	8634/8634	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2014:12:34%20GMT	https://ninjatrader.com/support/helpGuides/nt8/iworkspacepersistence_save.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/iworkspacepersistence_save.html	(from https://ninjatrader.com/support/helpGuides/nt8/hmcontent.htm)
22:42:09	10161/10161	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2014:12:34%20GMT	https://ninjatrader.com/support/helpGuides/nt8/workspaceoptions.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/workspaceoptions.html	(from https://ninjatrader.com/support/helpGuides/nt8/hmcontent.htm)
22:42:10	26181/26181	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2014:12:34%20GMT	https://ninjatrader.com/support/helpGuides/nt8/nttabpage_class.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/nttabpage_class.html	(from https://ninjatrader.com/support/helpGuides/nt8/hmcontent.htm)
22:42:10	12185/12185	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2014:12:34%20GMT	https://ninjatrader.com/support/helpGuides/nt8/nttabpage_cleanup.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/nttabpage_cleanup.html	(from https://ninjatrader.com/support/helpGuides/nt8/hmcontent.htm)
22:42:10	9782/9782	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2014:12:34%20GMT	https://ninjatrader.com/support/helpGuides/nt8/getheaderpart.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/getheaderpart.html	(from https://ninjatrader.com/support/helpGuides/nt8/hmcontent.htm)
22:42:10	8827/8827	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2014:12:34%20GMT	https://ninjatrader.com/support/helpGuides/nt8/nttabpage_restore.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/nttabpage_restore.html	(from https://ninjatrader.com/support/helpGuides/nt8/hmcontent.htm)
22:42:11	8806/8806	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2014:12:34%20GMT	https://ninjatrader.com/support/helpGuides/nt8/nttabpage_save.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/nttabpage_save.html	(from https://ninjatrader.com/support/helpGuides/nt8/hmcontent.htm)
22:42:11	19233/19233	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2014:12:34%20GMT	https://ninjatrader.com/support/helpGuides/nt8/alert_and_debug_concepts.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/alert_and_debug_concepts.html	(from https://ninjatrader.com/support/helpGuides/nt8/hmcontent.htm)
22:42:11	20374/20374	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2014:12:34%20GMT	https://ninjatrader.com/support/helpGuides/nt8/alertcallback.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/alertcallback.html	(from https://ninjatrader.com/support/helpGuides/nt8/hmcontent.htm)
22:42:11	10899/10899	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2014:12:34%20GMT	https://ninjatrader.com/support/helpGuides/nt8/alert_rearmalert().htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/alert_rearmalert().html	(from https://ninjatrader.com/support/helpGuides/nt8/hmcontent.htm)
22:42:12	13018/13018	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2014:12:34%20GMT	https://ninjatrader.com/support/helpGuides/nt8/atmstrategy.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/atmstrategy.html	(from https://ninjatrader.com/support/helpGuides/nt8/hmcontent.htm)
22:42:12	12569/12569	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2014:12:34%20GMT	https://ninjatrader.com/support/helpGuides/nt8/controlcenter.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/controlcenter.html	(from https://ninjatrader.com/support/helpGuides/nt8/hmcontent.htm)
22:42:12	23881/23881	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2014:12:34%20GMT	https://ninjatrader.com/support/helpGuides/nt8/fundamentaldata.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/fundamentaldata.html	(from https://ninjatrader.com/support/helpGuides/nt8/hmcontent.htm)
22:42:13	19078/19078	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2014:12:34%20GMT	https://ninjatrader.com/support/helpGuides/nt8/marketdata.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/marketdata.html	(from https://ninjatrader.com/support/helpGuides/nt8/hmcontent.htm)
22:42:13	15730/15730	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2014:12:34%20GMT	https://ninjatrader.com/support/helpGuides/nt8/marketdepth.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/marketdepth.html	(from https://ninjatrader.com/support/helpGuides/nt8/hmcontent.htm)
22:42:13	16057/16057	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2014:12:34%20GMT	https://ninjatrader.com/support/helpGuides/nt8/newsitems.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/newsitems.html	(from https://ninjatrader.com/support/helpGuides/nt8/hmcontent.htm)
22:42:14	14570/14570	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2014:12:34%20GMT	https://ninjatrader.com/support/helpGuides/nt8/newssubscription.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/newssubscription.html	(from https://ninjatrader.com/support/helpGuides/nt8/hmcontent.htm)
22:42:14	16869/16869	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2014:12:34%20GMT	https://ninjatrader.com/support/helpGuides/nt8/ntmenuitem.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/ntmenuitem.html	(from https://ninjatrader.com/support/helpGuides/nt8/hmcontent.htm)
22:42:14	15905/15905	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2014:12:34%20GMT	https://ninjatrader.com/support/helpGuides/nt8/ntmessageboxsimple_show().htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/ntmessageboxsimple_show().html	(from https://ninjatrader.com/support/helpGuides/nt8/hmcontent.htm)
22:42:14	25930/25930	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2014:12:34%20GMT	https://ninjatrader.com/support/helpGuides/nt8/ntwindow.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/ntwindow.html	(from https://ninjatrader.com/support/helpGuides/nt8/hmcontent.htm)
22:42:15	15819/15819	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2014:12:34%20GMT	https://ninjatrader.com/support/helpGuides/nt8/numerictextbox.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/numerictextbox.html	(from https://ninjatrader.com/support/helpGuides/nt8/hmcontent.htm)
22:42:15	23399/23399	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2014:12:34%20GMT	https://ninjatrader.com/support/helpGuides/nt8/onwindowcreated.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/onwindowcreated.html	(from https://ninjatrader.com/support/helpGuides/nt8/hmcontent.htm)
22:42:15	14348/14348	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2014:12:34%20GMT	https://ninjatrader.com/support/helpGuides/nt8/onwindowdestroyed.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/onwindowdestroyed.html	(from https://ninjatrader.com/support/helpGuides/nt8/hmcontent.htm)
22:42:16	17411/17411	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2014:12:34%20GMT	https://ninjatrader.com/support/helpGuides/nt8/onwindowrestored.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/onwindowrestored.html	(from https://ninjatrader.com/support/helpGuides/nt8/hmcontent.htm)
22:42:16	14476/14476	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2014:12:34%20GMT	https://ninjatrader.com/support/helpGuides/nt8/onwindowsaved.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/onwindowsaved.html	(from https://ninjatrader.com/support/helpGuides/nt8/hmcontent.htm)
22:42:16	17923/17923	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2014:12:34%20GMT	https://ninjatrader.com/support/helpGuides/nt8/startatmstrategy.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/startatmstrategy.html	(from https://ninjatrader.com/support/helpGuides/nt8/hmcontent.htm)
22:42:17	14982/14982	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2014:12:34%20GMT	https://ninjatrader.com/support/helpGuides/nt8/strategybase.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/strategybase.html	(from https://ninjatrader.com/support/helpGuides/nt8/hmcontent.htm)
22:42:17	12256/12256	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2014:12:34%20GMT	https://ninjatrader.com/support/helpGuides/nt8/propagateinstrumentchange().htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/propagateinstrumentchange().html	(from https://ninjatrader.com/support/helpGuides/nt8/hmcontent.htm)
22:42:17	10765/10765	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2014:12:34%20GMT	https://ninjatrader.com/support/helpGuides/nt8/propagateintervalchange().htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/propagateintervalchange().html	(from https://ninjatrader.com/support/helpGuides/nt8/hmcontent.htm)
22:42:18	18962/18962	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2014:12:34%20GMT	https://ninjatrader.com/support/helpGuides/nt8/tabcontrol.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/tabcontrol.html	(from https://ninjatrader.com/support/helpGuides/nt8/hmcontent.htm)
22:42:18	18108/18108	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2014:12:34%20GMT	https://ninjatrader.com/support/helpGuides/nt8/tabcontrolmanager.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/tabcontrolmanager.html	(from https://ninjatrader.com/support/helpGuides/nt8/hmcontent.htm)
22:42:18	13168/13168	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2014:12:34%20GMT	https://ninjatrader.com/support/helpGuides/nt8/bars_type.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/bars_type.html	(from https://ninjatrader.com/support/helpGuides/nt8/hmcontent.htm)
22:42:18	14634/14634	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2014:12:34%20GMT	https://ninjatrader.com/support/helpGuides/nt8/addbar.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/addbar.html	(from https://ninjatrader.com/support/helpGuides/nt8/hmcontent.htm)
22:42:19	11934/11934	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2014:12:34%20GMT	https://ninjatrader.com/support/helpGuides/nt8/applydefaultbaseperiodvalue.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/applydefaultbaseperiodvalue.html	(from https://ninjatrader.com/support/helpGuides/nt8/hmcontent.htm)
22:42:19	10494/10494	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2014:12:34%20GMT	https://ninjatrader.com/support/helpGuides/nt8/applydefaultvalue.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/applydefaultvalue.html	(from https://ninjatrader.com/support/helpGuides/nt8/hmcontent.htm)
22:42:19	14966/14966	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2014:12:34%20GMT	https://ninjatrader.com/support/helpGuides/nt8/builtfrom.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/builtfrom.html	(from https://ninjatrader.com/support/helpGuides/nt8/hmcontent.htm)
22:42:20	16430/16430	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2014:12:34%20GMT	https://ninjatrader.com/support/helpGuides/nt8/defaultchartstyle.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/defaultchartstyle.html	(from https://ninjatrader.com/support/helpGuides/nt8/hmcontent.htm)
22:42:20	12539/12539	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2014:12:34%20GMT	https://ninjatrader.com/support/helpGuides/nt8/getinitiallookbackdays.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/getinitiallookbackdays.html	(from https://ninjatrader.com/support/helpGuides/nt8/hmcontent.htm)
22:42:20	12270/12270	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2014:12:34%20GMT	https://ninjatrader.com/support/helpGuides/nt8/getpercentcomplete.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/getpercentcomplete.html	(from https://ninjatrader.com/support/helpGuides/nt8/hmcontent.htm)
22:42:20	11679/11679	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2014:12:34%20GMT	https://ninjatrader.com/support/helpGuides/nt8/icon_barstype.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/icon_barstype.html	(from https://ninjatrader.com/support/helpGuides/nt8/hmcontent.htm)
22:42:20	10671/10671	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2014:12:34%20GMT	https://ninjatrader.com/support/helpGuides/nt8/isremovelastbarsupported.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/isremovelastbarsupported.html	(from https://ninjatrader.com/support/helpGuides/nt8/hmcontent.htm)
22:42:21	14458/14458	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2014:12:34%20GMT	https://ninjatrader.com/support/helpGuides/nt8/barstype_istimebased.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/barstype_istimebased.html	(from https://ninjatrader.com/support/helpGuides/nt8/hmcontent.htm)
22:42:21	31667/31667	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Oct%202022%2019:03:04%20GMT	https://ninjatrader.com/support/helpGuides/nt8/ondatapoint.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/ondatapoint.html	(from https://ninjatrader.com/support/helpGuides/nt8/hmcontent.htm)
22:42:21	10262/10262	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2014:12:34%20GMT	https://ninjatrader.com/support/helpGuides/nt8/removelastbar.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/removelastbar.html	(from https://ninjatrader.com/support/helpGuides/nt8/hmcontent.htm)
22:42:22	16181/16181	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2014:12:34%20GMT	https://ninjatrader.com/support/helpGuides/nt8/setpropertyname2.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/setpropertyname2.html	(from https://ninjatrader.com/support/helpGuides/nt8/hmcontent.htm)
22:42:22	13755/13755	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2014:12:34%20GMT	https://ninjatrader.com/support/helpGuides/nt8/barstype_sessioniterator.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/barstype_sessioniterator.html	(from https://ninjatrader.com/support/helpGuides/nt8/hmcontent.htm)
22:42:22	11682/11682	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2014:12:34%20GMT	https://ninjatrader.com/support/helpGuides/nt8/updatebar.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/updatebar.html	(from https://ninjatrader.com/support/helpGuides/nt8/hmcontent.htm)
22:42:22	12769/12769	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2014:12:34%20GMT	https://ninjatrader.com/support/helpGuides/nt8/chart_style.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/chart_style.html	(from https://ninjatrader.com/support/helpGuides/nt8/hmcontent.htm)
22:42:22	10801/10801	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2014:12:34%20GMT	https://ninjatrader.com/support/helpGuides/nt8/barwidth.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/barwidth.html	(from https://ninjatrader.com/support/helpGuides/nt8/hmcontent.htm)
22:42:23	9952/9952	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2014:12:34%20GMT	https://ninjatrader.com/support/helpGuides/nt8/barwidthui.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/barwidthui.html	(from https://ninjatrader.com/support/helpGuides/nt8/hmcontent.htm)
22:42:23	16217/16217	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2014:12:34%20GMT	https://ninjatrader.com/support/helpGuides/nt8/chartstyletype.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/chartstyletype.html	(from https://ninjatrader.com/support/helpGuides/nt8/hmcontent.htm)
22:42:23	10844/10844	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2014:12:34%20GMT	https://ninjatrader.com/support/helpGuides/nt8/downbrush.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/downbrush.html	(from https://ninjatrader.com/support/helpGuides/nt8/hmcontent.htm)
22:42:23	13177/13177	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2014:12:34%20GMT	https://ninjatrader.com/support/helpGuides/nt8/downbrushdx.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/downbrushdx.html	(from https://ninjatrader.com/support/helpGuides/nt8/hmcontent.htm)
22:42:24	15077/15077	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2014:12:34%20GMT	https://ninjatrader.com/support/helpGuides/nt8/getbarpaintwidth.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/getbarpaintwidth.html	(from https://ninjatrader.com/support/helpGuides/nt8/hmcontent.htm)
22:42:24	11672/11672	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2014:12:34%20GMT	https://ninjatrader.com/support/helpGuides/nt8/icon_chartstyle.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/icon_chartstyle.html	(from https://ninjatrader.com/support/helpGuides/nt8/hmcontent.htm)
22:42:24	10425/10425	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2014:12:34%20GMT	https://ninjatrader.com/support/helpGuides/nt8/istransparent.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/istransparent.html	(from https://ninjatrader.com/support/helpGuides/nt8/hmcontent.htm)
22:42:24	11288/11288	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2014:12:34%20GMT	https://ninjatrader.com/support/helpGuides/nt8/chartstyle_onrender.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/chartstyle_onrender.html	(from https://ninjatrader.com/support/helpGuides/nt8/hmcontent.htm)
22:42:25	14633/14633	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2014:12:34%20GMT	https://ninjatrader.com/support/helpGuides/nt8/setpropertyname.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/setpropertyname.html	(from https://ninjatrader.com/support/helpGuides/nt8/hmcontent.htm)
22:42:25	10944/10944	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2014:12:34%20GMT	https://ninjatrader.com/support/helpGuides/nt8/transformbrush.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/transformbrush.html	(from https://ninjatrader.com/support/helpGuides/nt8/hmcontent.htm)
22:42:25	10885/10885	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2014:12:34%20GMT	https://ninjatrader.com/support/helpGuides/nt8/upbrush.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/upbrush.html	(from https://ninjatrader.com/support/helpGuides/nt8/hmcontent.htm)
22:42:25	13155/13155	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2014:12:34%20GMT	https://ninjatrader.com/support/helpGuides/nt8/upbrushdx.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/upbrushdx.html	(from https://ninjatrader.com/support/helpGuides/nt8/hmcontent.htm)
22:42:26	19315/19315	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2014:12:34%20GMT	https://ninjatrader.com/support/helpGuides/nt8/drawing_tools.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/drawing_tools.html	(from https://ninjatrader.com/support/helpGuides/nt8/hmcontent.htm)
22:42:26	13344/13344	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2014:12:34%20GMT	https://ninjatrader.com/support/helpGuides/nt8/addpastedoffset.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/addpastedoffset.html	(from https://ninjatrader.com/support/helpGuides/nt8/hmcontent.htm)
22:42:26	15858/15858	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2014:12:34%20GMT	https://ninjatrader.com/support/helpGuides/nt8/anchors.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/anchors.html	(from https://ninjatrader.com/support/helpGuides/nt8/hmcontent.htm)
22:42:27	11537/11537	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Mar%202022%2014:12:34%20GMT	https://ninjatrader.com/support/helpGuides/nt8/attachedto.htm	C:/My%20Web%20Sites/NinjaScript/ninjatrader.com/support/helpGuides/nt8/attachedto.html	(from https://ninjatrader.com/support/helpGuides/nt8/hmcontent.htm)
